,id,full_text,tokens,date,sentiment
27287,1252159875984973825,"#MaskForce
Indian cricketers are leaving no stones unturned to ensure that they join hands to fight the coronavirus outbreak. BCCI appeals to every individual to wear a mask when going out of the house for emergency purposes. 
via NaMo App","['maskforce', 'indian', 'cricketers', 'leaving', 'stones', 'unturned', 'ensure', 'join', 'hands', 'fight', 'coronavirus', 'outbreak', 'bcci', 'appeals', 'every', 'individual', 'wear', 'mask', 'going', 'house', 'emergency', 'purposes', 'via', 'namo', 'app']",2020-04-20,0.0
277156,1241888741616160769,I FaceTime one of my nephew’s and; he was wearing his 😷 quarantine mask! Lol 😂 saying he wasn’t taking no chances catching #coronavirus even on FaceTime 📱 I can’t! 😩,"['facetime', 'one', 'nephews', 'wearing', 'quarantine', 'mask', 'lol', 'saying', 'wasnt', 'taking', 'chances', 'catching', 'coronavirus', 'even', 'facetime', 'cant']",2020-03-23,0.775
65843,1256504330783305728,A guide on when to use a mask! #Covid19 #Covid #Corona #Quarantine #QuarantineLife #Masks #Masks4All,"['guide', 'use', 'mask', 'covid19', 'covid', 'corona', 'quarantine', 'quarantinelife', 'masks', 'masks4all']",2020-05-02,0.0
218186,1223151915824865281,Wuhan virus: Who needs to wear a mask and what's the proper way to wear it?,"['wuhan', 'virus', 'needs', 'wear', 'mask', 'whats', 'proper', 'way', 'wear']",2020-01-31,0.0
11867,1250992139049172994,MARC riders now required to wear face masks amid COVID-19,"['marc', 'riders', 'required', 'wear', 'face', 'masks', 'amid', 'covid19']",2020-04-17,0.0
13536,1251492079122944003,"Wearing a face mask in public is like having a religion. It won’t save you but if it makes you feel more comfortable then ok. 
Just don’t try to convert me. #COVID19","['wearing', 'face', 'mask', 'public', 'like', 'religion', 'wont', 'save', 'makes', 'feel', 'comfortable', 'ok', 'dont', 'try', 'convert', 'covid19']",2020-04-18,0.35000000000000003
94225,1255289786551631873,Prob thinks God is his face mask or some shit.,"['prob', 'thinks', 'god', 'face', 'mask', 'shit']",2020-04-29,-0.2
293249,1243261528243081218,"Medical workers seen wearing:

- trash bags
- modified diving masks
- even a birthday suit (as an act of protest)

#COVID19","['medical', 'workers', 'seen', 'wearing', 'trash', 'bags', 'modified', 'diving', 'masks', 'even', 'birthday', 'suit', 'act', 'protest', 'covid19']",2020-03-26,0.0
143889,1260280776190558214,White House Coronavirus Task Force: U​.​S. National Mandate: Public Usage of Face Masks or Face Coverings - Sign the Petition!  via @ChangeThailand,"['white', 'house', 'coronavirus', 'task', 'force', 'us', 'national', 'mandate', 'public', 'usage', 'face', 'masks', 'face', 'coverings', 'sign', 'petition', 'via']",2020-05-12,0.0
247423,1233851204800778240,"Coronavirus: ‘Disposable Face Mask Now Costs N15k’ – BBNaija Star, Ifu Ennada Laments","['coronavirus', 'disposable', 'face', 'mask', 'costs', 'n15k', 'bbnaija', 'star', 'ifu', 'ennada', 'laments']",2020-02-29,0.0
97553,1257928377505181696,"Cotton Masks are back in Stock now!!!!
Stay Home!! Stay Safe!!
✅100% cotton mask
✅ Reusable and washable
✅ Large face coverage
✅ Comfortable ear loops
#covid19 #workfromhome #socialdistancing #flattenthecurve #wearamask #reusable #cottonmask #custommade #ecofriendly #giveaway","['cotton', 'masks', 'back', 'stock', 'stay', 'home', 'stay', 'safe', '100', 'cotton', 'mask', 'reusable', 'washable', 'large', 'face', 'coverage', 'comfortable', 'ear', 'loops', 'covid19', 'workfromhome', 'socialdistancing', 'flattenthecurve', 'wearamask', 'reusable', 'cottonmask', 'custommade', 'ecofriendly', 'giveaway']",2020-05-06,0.348883928571428
276162,1241696352398172160,Teenage girls arrested after 'abusing Chinese people wearing face masks in racially-motivated attack',"['teenage', 'girls', 'arrested', 'abusing', 'chinese', 'people', 'wearing', 'face', 'masks', 'raciallymotivated', 'attack']",2020-03-22,0.0
347006,1247286626004267008,"""In particular, a USA Today fact-check recently confirmed that the Obama administration had allowed the N95 mask stockpile to deplete following a series of crises, and ignored advice from experts to renew the stockpile.""
| Fox News","['particular', 'usa', 'today', 'factcheck', 'recently', 'confirmed', 'obama', 'administration', 'allowed', 'n95', 'mask', 'stockpile', 'deplete', 'following', 'series', 'crises', 'ignored', 'advice', 'experts', 'renew', 'stockpile', 'fox', 'news']",2020-04-06,0.18888888888888802
71366,1255720045583482880,"@Navimumpolice @DGPMaharashtra @InfoDivKonkan Pls also put How many recovered so that it gives a Positive message and also people will be convinced that  with social distancing, Frequently hand washing with soap, wearing mask and gloves and keeping away from crowd and staying at Home, Covid19 is avoidable.","['pls', 'also', 'put', 'many', 'recovered', 'gives', 'positive', 'message', 'also', 'people', 'convinced', 'social', 'distancing', 'frequently', 'hand', 'washing', 'soap', 'wearing', 'mask', 'gloves', 'keeping', 'away', 'crowd', 'staying', 'home', 'covid19', 'avoidable']",2020-04-30,0.215151515151515
167738,1261767713460039683,"@SkepticalMutant @urbanhempress @mcfunny @Just4TheCause @green_cait @Golfergirl2018 @BridgetAshmore @FEVeganWitch @EmmaGPaley @MarkRudebeck @Plasticdoe @KittyAmnezia @StopVaxxedLies @what_if_007 @carlsmythe @doritmi @drbrignall @jj4j2 @VeritasEver @amanda_pompili @Takethatdoctors @White_Fox97 @djt10 @Tcvnurse @Sinhabahiyara @ShivendraKSinh1 @ailsa_graham @RogueTrader84 @MsTrixter @GeoffSchuler @glenpyle @SpectrumomYeah @BoggyLuuuu @ianfmusgrave @Work4Trumpster @md444444444 @1mayo10 @KMerian @LightsOut_Now @keithlaw @weaponizedword1 @JulieAMcLean @LilElectronBlue @DanaElizabeth69 #COVID19 ? YOU trust the CDC right? See 27Sept18 &gt; 2017-18 #flu season killed 80,000 which didn't even raise the vaguest of thoughts about wearing masks or 6-ft distancing (or killing our economy either.)  #Flu season deaths top 80,000 last year, CDC says","['covid19', 'trust', 'cdc', 'right', 'see', '27sept18', 'gt', '201718', 'flu', 'season', 'killed', '80000', 'didnt', 'even', 'raise', 'vaguest', 'thoughts', 'wearing', 'masks', '6ft', 'distancing', 'killing', 'economy', 'either', 'flu', 'season', 'deaths', 'top', '80000', 'last', 'year', 'cdc', 'says']",2020-05-16,0.14642857142857102
333451,1246131921207414785,"327200000*.0054*.0285=50356
The infection rate for NY went up today to .0054 so my estimate of likely deaths in US is now 50,356. Probably time for @realDonaldTrump to tell everyone to wear a mask. Prevents those who are sick from infecting others.","['3272000000054028550356', 'infection', 'rate', 'ny', 'went', 'today', '0054', 'estimate', 'likely', 'deaths', 'us', '50356', 'probably', 'time', 'tell', 'everyone', 'wear', 'mask', 'prevents', 'sick', 'infecting', 'others']",2020-04-03,-0.35714285714285704
83397,1255558603445960704,"Canada’s top doctors defend mask advice as country tops 50,000 COVID-19 cases","['canadas', 'top', 'doctors', 'defend', 'mask', 'advice', 'country', 'tops', '50000', 'covid19', 'cases']",2020-04-29,0.5
245635,1234515020299591680,"High quality 3 ply disposable face mask supplier.
#coronavirus #viruscorona #covid19 #wuhan #china #facemasks #virus #outbreak…","['high', 'quality', '3', 'ply', 'disposable', 'face', 'mask', 'supplier', 'coronavirus', 'viruscorona', 'covid19', 'wuhan', 'china', 'facemasks', 'virus', 'outbreak']",2020-03-02,0.16
225660,1225975376230281217,#Coronavirus: demand for face masks creates shortfall for those in real need,"['coronavirus', 'demand', 'face', 'masks', 'creates', 'shortfall', 'real', 'need']",2020-02-08,0.2
144506,1260310691954610176,You DON’T quarentine HEALTHY  people. You don’t wear a mask to block you from healthy people. The virus is the fear that is being put in our brains from the MEDIA= MANIPULATION and the MASK= SILENCE #QArmy #COVID19,"['dont', 'quarentine', 'healthy', 'people', 'dont', 'wear', 'mask', 'block', 'healthy', 'people', 'virus', 'fear', 'put', 'brains', 'media', 'manipulation', 'mask', 'silence', 'qarmy', 'covid19']",2020-05-12,0.5
291228,1242988278149775361,BBC Alert! Coronavirus: Why some countries wear face masks and others don't  #News,"['bbc', 'alert', 'coronavirus', 'countries', 'wear', 'face', 'masks', 'others', 'dont', 'news']",2020-03-26,0.0
91709,1255245519296835585,"@NBCNews Seriously, do we care if he wears a mask? Ok, so he’s tested and doesn’t have Covid19. Doesn’t mean the other patients who do have it might not, in some way, pass it along. Which hopefully, they did..... to Pence. I don’t want to kill him, just get him sick.","['seriously', 'care', 'wears', 'mask', 'ok', 'hes', 'tested', 'doesnt', 'covid19', 'doesnt', 'mean', 'patients', 'might', 'way', 'pass', 'along', 'hopefully', 'pence', 'dont', 'want', 'kill', 'get', 'sick']",2020-04-28,-0.19702380952380902
35422,1253145390012129281,"Face masks should be the bare minimum on construction sites during the #COVID19 crisis. Houston has 4,997 confirmed cases of coronavirus—the most in the state. 

We need work safe rules including safety masks NOW. #WorkSafe","['face', 'masks', 'bare', 'minimum', 'construction', 'sites', 'covid19', 'crisis', 'houston', '4997', 'confirmed', 'cases', 'coronavirusthe', 'state', 'need', 'work', 'safe', 'rules', 'including', 'safety', 'masks', 'worksafe']",2020-04-23,0.36250000000000004
63086,1256218370871111682,"@Delta @CDCgov I don't know why all the people are arguing about this prevention measure. I work at an airport as AMT and wearing a appropriate face cover and wash hands are the best ways to prevent not only Coronavirus, but most of breath diseases. Please think this is for your own safety.","['dont', 'know', 'people', 'arguing', 'prevention', 'measure', 'work', 'airport', 'amt', 'wearing', 'appropriate', 'face', 'cover', 'wash', 'hands', 'best', 'ways', 'prevent', 'coronavirus', 'breath', 'diseases', 'please', 'think', 'safety']",2020-05-01,0.52
14589,1251570274283032576,"just when air pollution ⬇️ - what is wrong with human beings?  #2020IsKarmaFor 🤬*%😤

Discarded face masks and gloves rising threat to ocean life, conservationists warn","['air', 'pollution', 'wrong', 'human', 'beings', '2020iskarmafor', 'discarded', 'face', 'masks', 'gloves', 'rising', 'threat', 'ocean', 'life', 'conservationists', 'warn']",2020-04-18,-0.25
64524,1256301011565719555,@CNN Those of us who DON'T give in to this setup may possibly be the lone survivors of the #coronavirus .Trump family and; all cronies tied to him will be removed from the #USA for #Corruption #Bribery and; apparently being injected w/some form of a #Vaccine Why aren't they wearing #Masks ?,"['us', 'dont', 'give', 'setup', 'may', 'possibly', 'lone', 'survivors', 'coronavirus', 'trump', 'family', 'cronies', 'tied', 'removed', 'usa', 'corruption', 'bribery', 'apparently', 'injected', 'wsome', 'form', 'vaccine', 'arent', 'wearing', 'masks']",2020-05-01,0.025
311780,1245923648663203843,"I could see wearing masks will be fashionable soon. All kinds of creative ideas coming soon.

How We’ll Beat The Coronavirus: EVERYONE Should Wear A Mask","['could', 'see', 'wearing', 'masks', 'fashionable', 'soon', 'kinds', 'creative', 'ideas', 'coming', 'soon', 'well', 'beat', 'coronavirus', 'everyone', 'wear', 'mask']",2020-04-03,0.5
164185,1261624971627036672,"#IndiaFightsCorona
At a time when even the smallest bit in the fight against Covid-19 counts and raises hope, scores of KVIC potters in a Rajasthan village are drawing the country’s attention. The potters have printed messages like, “Use Mask”, “Stay Home, Stay Safe”, “Prevention","['indiafightscorona', 'time', 'even', 'smallest', 'bit', 'fight', 'covid19', 'counts', 'raises', 'hope', 'scores', 'kvic', 'potters', 'rajasthan', 'village', 'drawing', 'countrys', 'attention', 'potters', 'printed', 'messages', 'like', 'use', 'mask', 'stay', 'home', 'stay', 'safe', 'prevention']",2020-05-16,0.5
283791,1243728098518011907,"@GovBillLee Social distancing is NOT enough to control the pandemic. People stay home, but they will need to go out for groceries. Everyone must wear a mask. China forced all citizens to wear a mask and provided masks everyone. It’s getting too late if no serious actions are taken.","['social', 'distancing', 'enough', 'control', 'pandemic', 'people', 'stay', 'home', 'need', 'go', 'groceries', 'everyone', 'must', 'wear', 'mask', 'china', 'forced', 'citizens', 'wear', 'mask', 'provided', 'masks', 'everyone', 'getting', 'late', 'serious', 'actions', 'taken']",2020-03-28,-0.08
234228,1230952395724615680,"What is new coronavirus(2019-nCoV) and what kind of mask should wear to prevent coronavirus?

#coronaviruswuhan #Wuhan #WuhanVirus #WuhanCoronavius #wuhanflu #WuhanSARS #WuhanOutbreak #WuhanChina #masks #coronaviruschina #coronavirusaustralia","['new', 'coronavirus2019ncov', 'kind', 'mask', 'wear', 'prevent', 'coronavirus', 'coronaviruswuhan', 'wuhan', 'wuhanvirus', 'wuhancoronavius', 'wuhanflu', 'wuhansars', 'wuhanoutbreak', 'wuhanchina', 'masks', 'coronaviruschina', 'coronavirusaustralia']",2020-02-21,0.36818181818181805
305645,1244699025129050113,Formlabs Covid19 response: Face Shields @g_printmonitor #print #printing #workflow #additivemanufacturing #3dprint @additive_global @saslaugh #packaging #covid19 #europe #medical #masks #ventilators @formlabs,"['formlabs', 'covid19', 'response', 'face', 'shields', 'print', 'printing', 'workflow', 'additivemanufacturing', '3dprint', 'packaging', 'covid19', 'europe', 'medical', 'masks', 'ventilators']",2020-03-30,0.0
184400,1261061540901531655,Should runners wear coronavirus face masks outside?  (Work from home  (#followback) (#siguemeytesigo),"['runners', 'wear', 'coronavirus', 'face', 'masks', 'outside', 'work', 'home', 'followback', 'siguemeytesigo']",2020-05-14,0.0
294364,1243423503761592330,"'Printing money': Booming mask producers in China meet global demand -  the coronavirus pandemic that originated in a central Chinese city has gone global, thousa...","['printing', 'money', 'booming', 'mask', 'producers', 'china', 'meet', 'global', 'demand', 'coronavirus', 'pandemic', 'originated', 'central', 'chinese', 'city', 'gone', 'global', 'thousa']",2020-03-27,0.0
359925,1248712269074137094,"🌟 Buzzing in the Belgian Healthcare Community 🌟 
 
📰 Face mask vending machines to combat coronavirus are incoming
 

 
Via @bart
 
#COVID19","['buzzing', 'belgian', 'healthcare', 'community', 'face', 'mask', 'vending', 'machines', 'combat', 'coronavirus', 'incoming', 'via', 'covid19']",2020-04-10,0.0
