,id,full_text,tokens,date,sentiment
189802,1239918193818267650,"@usnews @realDonaldTrump yearly flu .1, covid19 .2 mortality for &lt;60 yr olds.  Social distance at-risk and elderly and covid19 is lower mortality than yearly flu.  Don’t kill the economy w/ flu!  #backtolifeamerica #CoronavirusOutbreak #COVID19","['yearly', 'flu', '1', 'covid19', '2', 'mortality', 'lt60', 'yr', 'olds', 'social', 'distance', 'atrisk', 'elderly', 'covid19', 'lower', 'mortality', 'yearly', 'flu', 'dont', 'kill', 'economy', 'w', 'flu', 'backtolifeamerica', 'coronavirusoutbreak', 'covid19']",2020-03-17,0.041666666666666005
56179,1254892573442945025,"So over the, “Si nos toca, nos toca” or the “Si Dios me quiere llevar, me va a llevar” attitude in our community about COVID-19 and; about not wearing masks or practicing social distancing","['si', 'nos', 'toca', 'nos', 'toca', 'si', 'dios', 'quiere', 'llevar', 'va', 'llevar', 'attitude', 'community', 'covid19', 'wearing', 'masks', 'practicing', 'social', 'distancing']",2020-04-27,0.033333333333333
216627,1241922182336450562,"God really knows who the right man for the job is. I am thanking the Lord that @realDonaldTrump is president during this crisis.
#coronavirus #SocialDistance #COVID19 #SocialDistancing #CoronavirusPandemic #CoronavirusOutbreak #healthcare #financialcrisis","['god', 'really', 'knows', 'right', 'man', 'job', 'thanking', 'lord', 'president', 'crisis', 'coronavirus', 'socialdistance', 'covid19', 'socialdistancing', 'coronaviruspandemic', 'coronavirusoutbreak', 'healthcare', 'financialcrisis']",2020-03-23,0.24285714285714202
215228,1241842084098772994,"Every time you cough someone thinks you have the Coronavirus. - I’ve been social distancing like a good little human, let me choke on my Dr. Pepper in peace.","['every', 'time', 'cough', 'someone', 'thinks', 'coronavirus', 'ive', 'social', 'distancing', 'like', 'good', 'little', 'human', 'let', 'choke', 'dr', 'pepper', 'peace']",2020-03-22,0.13645833333333302
228416,1241421675100401665,"Thread.
Coronavirus is such a dangerous virus, and one of the criteria to save ourselves and others is social distancing.
One can use this time in reading some good books or magazines and utilize this time, like Babasahab Dr B.R Ambedkar is doing here.","['thread', 'coronavirus', 'dangerous', 'virus', 'one', 'criteria', 'save', 'others', 'social', 'distancing', 'one', 'use', 'time', 'reading', 'good', 'books', 'magazines', 'utilize', 'time', 'like', 'babasahab', 'dr', 'br', 'ambedkar']",2020-03-21,0.033333333333333
265138,1243532119911129088,"Stay home. You’re in good company:

""Just over 4 in 5 voters believe Americans should continue to practice social distancing for as long as necessary to curb the spread of the coronavirus.”","['stay', 'home', 'youre', 'good', 'company', '4', '5', 'voters', 'believe', 'americans', 'continue', 'practice', 'social', 'distancing', 'long', 'necessary', 'curb', 'spread', 'coronavirus']",2020-03-27,0.170833333333333
32749,1252186151546429453,I had a dream that I saw some of my kiddos (past and present) and went to give them hugs but had to stop because of social distancing and our current “normal.” I’m ready to go back to life before the world turned upside down. #coronavirus #remotelearning,"['dream', 'saw', 'kiddos', 'past', 'present', 'went', 'give', 'hugs', 'stop', 'social', 'distancing', 'current', 'normal', 'im', 'ready', 'go', 'back', 'life', 'world', 'turned', 'upside', 'coronavirus', 'remotelearning']",2020-04-20,-0.0027777777777770003
51496,1254603516208799745,"There've been 10 new #Covid19 cases in #Australia in the past 24 hours. (Total: 6713 cases + 83 deaths) 
#Queensland + #WesternAustralia to ease restrictions while #NSW + #Victoria (2 most populous states) will continue strict social distancing rules.","['thereve', '10', 'new', 'covid19', 'cases', 'australia', 'past', '24', 'hours', 'total', '6713', 'cases', '83', 'deaths', 'queensland', 'westernaustralia', 'ease', 'restrictions', 'nsw', 'victoria', '2', 'populous', 'states', 'continue', 'strict', 'social', 'distancing', 'rules']",2020-04-27,0.08393939393939301
111290,1257581562616569857,"#SuperReview

Given the massive crowd recorded in Lagos and other Major cities were social distancing was completely violated, should we go back to a total Lock-down?

Drop your comments below 👇🏿

#superfm963 #COVID19 #TuesdayThoughts #tuesdayvibes #TuesdayMorning","['superreview', 'given', 'massive', 'crowd', 'recorded', 'lagos', 'major', 'cities', 'social', 'distancing', 'completely', 'violated', 'go', 'back', 'total', 'lockdown', 'drop', 'comments', 'superfm963', 'covid19', 'tuesdaythoughts', 'tuesdayvibes', 'tuesdaymorning']",2020-05-05,0.010119047619047
159257,1261901968743600131,RT @LimAiYim: Follow the New Zealand leadership by example. A Country Where No One Is Above Social Distancing Rules — Not Even Its Prime Mi…,"['rt', 'follow', 'new', 'zealand', 'leadership', 'example', 'country', 'one', 'social', 'distancing', 'rules', 'even', 'prime', 'mi']",2020-05-17,0.05656565656565601
105152,1256815933873459202,"Joint monitoring of market goers with Home Quarantine Pass at the entrance of Public Market led by PSMS Rona Ancheta together with Barangay Task Force on Covid-19 led by PB Atmosfera and; PB Bernal.Likewise advised them to observe social distancing, wearing of face mask and; sanitation","['joint', 'monitoring', 'market', 'goers', 'home', 'quarantine', 'pass', 'entrance', 'public', 'market', 'led', 'psms', 'rona', 'ancheta', 'together', 'barangay', 'task', 'force', 'covid19', 'led', 'pb', 'atmosfera', 'pb', 'bernallikewise', 'advised', 'observe', 'social', 'distancing', 'wearing', 'face', 'mask', 'sanitation']",2020-05-03,0.016666666666666
115730,1257865526321262593,"Over 100 Vehicles Arrested By LASTMA For Violating Social Distancing Order

 

#lockdown #covid19 #coronavirus #staysafe","['100', 'vehicles', 'arrested', 'lastma', 'violating', 'social', 'distancing', 'order', 'lockdown', 'covid19', 'coronavirus', 'staysafe']",2020-05-06,0.033333333333333
353346,1251064339257331712,So the the “alleged” one rule for the south one for the north is apparent here @SkyNews @BBCBreaking @itvnews #SocialDistancing ...really?!,"['alleged', 'one', 'rule', 'south', 'one', 'north', 'apparent', 'socialdistancing', 'really']",2020-04-17,-0.018750000000000003
264887,1243517603592777730,The math behind why #socialdistancing is so important.,"['math', 'behind', 'socialdistancing', 'important']",2020-03-27,0.0
346911,1247764898076975106,#SocialDistancing #isolationessentials #lockdown #coronavirus #StayAtHome #StayAtHomeAndStaySafe and listen to @Only_rock_radio 👇,"['socialdistancing', 'isolationessentials', 'lockdown', 'coronavirus', 'stayathome', 'stayathomeandstaysafe', 'listen']",2020-04-08,0.0
24273,1251967474532257792,"In 1918, cities with the earliest and longest social distancing measures had the lowest death rates.","['1918', 'cities', 'earliest', 'longest', 'social', 'distancing', 'measures', 'lowest', 'death', 'rates']",2020-04-19,0.033333333333333
203364,1240410881231482880,"Coronavirus Prompts Rise in Social Media Use
Social distancing due to the coronavirus is having an effect on social media consumption, with  reporting a 76% rise in likes on Instagram #ad posts during the last two weeks #facebook #themoreyouknow #instagram","['coronavirus', 'prompts', 'rise', 'social', 'media', 'use', 'social', 'distancing', 'due', 'coronavirus', 'effect', 'social', 'media', 'consumption', 'reporting', '76', 'rise', 'likes', 'instagram', 'ad', 'posts', 'last', 'two', 'weeks', 'facebook', 'themoreyouknow', 'instagram']",2020-03-18,-0.005
248630,1242619233722392578,"ER Doctor Warns Young People: COVID-19 Still Dangerous, Practice Social Distancing","['er', 'doctor', 'warns', 'young', 'people', 'covid19', 'still', 'dangerous', 'practice', 'social', 'distancing']",2020-03-25,-0.155555555555555
358923,1250337509382344707,"Smart Proximity is a #SocialDistancing platform to get you back to business quickly and protect your #Workforce 
@EngineeringSpa 
#safety #COVID19","['smart', 'proximity', 'socialdistancing', 'platform', 'get', 'back', 'business', 'quickly', 'protect', 'workforce', 'safety', 'covid19']",2020-04-15,0.182539682539682
251495,1242759374340345861,"Get your #SocialDistancing gear NOW!

The latest #COVID19 fashion. Limited time offer.","['get', 'socialdistancing', 'gear', 'latest', 'covid19', 'fashion', 'limited', 'time', 'offer']",2020-03-25,0.21428571428571402
73703,1256675602263756800,Beach in New York #COVID19 #socialDistancing in my backyard beautiful out SHORT,"['beach', 'new', 'york', 'covid19', 'socialdistancing', 'backyard', 'beautiful', 'short']",2020-05-02,0.328787878787878
285162,1244720223380549634,"""As COVID-19 continues to spread throughout Wisconsin, the Washington Ozaukee Public Health Department urges everyone to take the CDC’s recommendations to practice social distancing seriously&gt;'","['covid19', 'continues', 'spread', 'throughout', 'wisconsin', 'washington', 'ozaukee', 'public', 'health', 'department', 'urges', 'everyone', 'take', 'cdcs', 'recommendations', 'practice', 'social', 'distancing', 'seriouslygt']",2020-03-30,0.016666666666666
224270,1242296897433407488,"Confession: I kept wondering why the arrow wasn’t pointing at the fifth little piggy...

the only one practicing appropriate #SocialDistancing

I was a bit slow.

#StayHome everyone!
(Piggy #2 FTW)","['confession', 'kept', 'wondering', 'arrow', 'wasnt', 'pointing', 'fifth', 'little', 'piggy', 'one', 'practicing', 'appropriate', 'socialdistancing', 'bit', 'slow', 'stayhome', 'everyone', 'piggy', '2', 'ftw']",2020-03-24,-0.015625
325997,1248914062387249153,"Wrong message goes to community 

No gathering

Keep social distance","['wrong', 'message', 'goes', 'community', 'gathering', 'keep', 'social', 'distance']",2020-04-11,-0.23333333333333303
205987,1240596382966317056,#Coronavirus: How museums are engaging with visitors during #SocialDistancing.,"['coronavirus', 'museums', 'engaging', 'visitors', 'socialdistancing']",2020-03-19,0.4
349761,1247935748835287043,"Covid-19 | The Self-Isolation Entertainment Boom – NEW FREE DOWNLOAD, following on with our research on the entertainment impacts of COVID-19
| 
| #coronavirus #socialdistancing #consumerbehaviour","['covid19', 'selfisolation', 'entertainment', 'boom', 'new', 'free', 'download', 'following', 'research', 'entertainment', 'impacts', 'covid19', 'coronavirus', 'socialdistancing', 'consumerbehaviour']",2020-04-08,0.17878787878787802
304251,1246743141648039937,"With regard to numbers of people still flouting the social distancing advice, please would an expert support some stark reminders about, coronavirus Covid-19? Specifically: NO ONE is immune to it; the more exposure to it, the worse the symptoms. And IT KILLS BY DROWNING.","['regard', 'numbers', 'people', 'still', 'flouting', 'social', 'distancing', 'advice', 'please', 'would', 'expert', 'support', 'stark', 'reminders', 'coronavirus', 'covid19', 'specifically', 'one', 'immune', 'exposure', 'worse', 'symptoms', 'kills', 'drowning']",2020-04-05,-0.016666666666666
38461,1252944156013531136,"🌎Happy Earth Day! Social distancing has decreased environmental pollution, but, experts say pollution levels will return when it ends. Let's commit to these positive changes after coronavirus ebbs. Drive less. Use less. Conserve more. Reuse more. Earth will thank you for it! ♻️","['happy', 'earth', 'day', 'social', 'distancing', 'decreased', 'environmental', 'pollution', 'experts', 'say', 'pollution', 'levels', 'return', 'ends', 'lets', 'commit', 'positive', 'changes', 'coronavirus', 'ebbs', 'drive', 'less', 'use', 'less', 'conserve', 'reuse', 'earth', 'thank']",2020-04-22,0.093181818181818
213269,1241752896015945730,"When was this?
No evidence of social distance here.","['evidence', 'social', 'distance']",2020-03-22,0.033333333333333
56296,1254902521690124289,Know what would be a big help to those in need? No price hiking power rates during summer months. Social distancing would be more bearable without $300-$400 power bills in a shutdown.,"['know', 'would', 'big', 'help', 'need', 'price', 'hiking', 'power', 'rates', 'summer', 'months', 'social', 'distancing', 'would', 'bearable', 'without', '300400', 'power', 'bills', 'shutdown']",2020-04-27,0.177777777777777
102002,1257331770724360199,"People still need to keep up with the social distancing otherwise this will all be for nothing. Lockdown should be eased up a little now, but do it gradually.","['people', 'still', 'need', 'keep', 'social', 'distancing', 'otherwise', 'nothing', 'lockdown', 'eased', 'little', 'gradually']",2020-05-04,-0.077083333333333
233647,1240999963594760194,Saw a post earlier that urged us to talk about physical distancing and social connection in these #coronavirus affected times. An important and vital distinction!,"['saw', 'post', 'earlier', 'urged', 'us', 'talk', 'physical', 'distancing', 'social', 'connection', 'coronavirus', 'affected', 'times', 'important', 'vital', 'distinction']",2020-03-20,0.11166666666666601
139879,1260537910090227714,"376- #OpDoveCote patrols A44 near Llangurig with @AberPolice . Numerous vehicle stopped, this one ❌insurance for six months, reported ⚖️. #COVID19 checks also and a few turned back. Community happy with checks and supplied cup of coffee in my social distance cup!","['376', 'opdovecote', 'patrols', 'a44', 'near', 'llangurig', 'numerous', 'vehicle', 'stopped', 'one', 'insurance', 'six', 'months', 'reported', 'covid19', 'checks', 'also', 'turned', 'back', 'community', 'happy', 'checks', 'supplied', 'cup', 'coffee', 'social', 'distance', 'cup']",2020-05-13,0.123611111111111
260283,1243252132947558400,"Oshili aawambo iinatameka nande okunamingaa uuBar wawoo
Social Distancing 
Quarantine (Like this one is a killer)
Mask
Hand Gloves
Sanitizer 
Screening 
Corona 
Covid19 
And so on.....add the one not on the list","['oshili', 'aawambo', 'iinatameka', 'nande', 'okunamingaa', 'uubar', 'wawoo', 'social', 'distancing', 'quarantine', 'like', 'one', 'killer', 'mask', 'hand', 'gloves', 'sanitizer', 'screening', 'corona', 'covid19', 'onadd', 'one', 'list']",2020-03-26,0.033333333333333
201211,1240276458834022400,"""You can still go out and give blood. We’re worried about potential blood shortages in the future. Social distancing does not have to mean social disengagement,""","['still', 'go', 'give', 'blood', 'worried', 'potential', 'blood', 'shortages', 'future', 'social', 'distancing', 'mean', 'social', 'disengagement']",2020-03-18,-0.049166666666666005
83203,1255489464794845192,"Does anybody else find this ironic that before, during, and; after this virus outbreak homeless people will drop their pants and; Schiff💩 right in front of you on the sidewalk in Oakland. Now there are complaints people outside are not social distancing? So now human Schiff💩 is safe?","['anybody', 'else', 'find', 'ironic', 'virus', 'outbreak', 'homeless', 'people', 'drop', 'pants', 'schiff', 'right', 'front', 'sidewalk', 'oakland', 'complaints', 'people', 'outside', 'social', 'distancing', 'human', 'schiff', 'safe']",2020-04-29,0.16150793650793602
338878,1248685300055851008,"Safety measures at Basic Military Training have been implemented in response to the #COVID19 threat. Through social distancing and a 14-day restriction period, the virus has a lower chance of spreading and trainees…","['safety', 'measures', 'basic', 'military', 'training', 'implemented', 'response', 'covid19', 'threat', 'social', 'distancing', '14day', 'restriction', 'period', 'virus', 'lower', 'chance', 'spreading', 'trainees']",2020-04-10,-0.022222222222222
261609,1243329929250344960,“Social distancing isn’t behaving distantly”: how designers can deal with coronavirus  via @netvibes,"['social', 'distancing', 'isnt', 'behaving', 'distantly', 'designers', 'deal', 'coronavirus', 'via']",2020-03-27,-0.033333333333333
32391,1252163735675797504,"@republic And #Chinese #COVID19 violates,  entire 🌍 principles  and civilisations trend... All In masks  social  distancing,  #BioTerrorism etc etc","['chinese', 'covid19', 'violates', 'entire', 'principles', 'civilisations', 'trend', 'masks', 'social', 'distancing', 'bioterrorism', 'etc', 'etc']",2020-04-20,0.011111111111111
30278,1252749061784047617,"We’re All in ThisTogether, And That’s a Beautiful Thing  #spirituality #socialdistancing #covid19","['thistogether', 'thats', 'beautiful', 'thing', 'spirituality', 'socialdistancing', 'covid19']",2020-04-22,0.85
227364,1241369657749037057,"Coronavirus: PM Modi urges CMs to implement social distancing to check virus spread 


via NaMo App","['coronavirus', 'pm', 'modi', 'urges', 'cms', 'implement', 'social', 'distancing', 'check', 'virus', 'spread', 'via', 'namo', 'app']",2020-03-21,0.033333333333333
55675,1254861807539253248,Tropical Lime Green Summer Palmtree Leafs Pattern Cloth Face Mask  #LC_DesignStudio #FaceMask #FaceMasks #Healthy #SocialDistancing #ClothMask #SocialDistance #CoronaVirus #Covid19 #FaceCover #FaceCovering #CovidSafe #Reusable #WashableFacemask #ClothMasks,"['tropical', 'lime', 'green', 'summer', 'palmtree', 'leafs', 'pattern', 'cloth', 'face', 'mask', 'lc_designstudio', 'facemask', 'facemasks', 'healthy', 'socialdistancing', 'clothmask', 'socialdistance', 'coronavirus', 'covid19', 'facecover', 'facecovering', 'covidsafe', 'reusable', 'washablefacemask', 'clothmasks']",2020-04-27,0.15
340047,1248755081127686144,"@JohnCornyn ""The modeling"" on COVID-19 brought about social distancing, which is bringing down the death toll from the predictions of what would have happened if we did nothing.
You fucking idiot.
I mean, god, how can a person who has lived as long as you be this moronic?","['modeling', 'covid19', 'brought', 'social', 'distancing', 'bringing', 'death', 'toll', 'predictions', 'would', 'happened', 'nothing', 'fucking', 'idiot', 'mean', 'god', 'person', 'lived', 'long', 'moronic']",2020-04-10,-0.25694444444444403
125474,1259546126480560134,So if you can’t work from home you need to go to work. What will you do to ensure employers stick to social distancing provision?#COVID19,"['cant', 'work', 'home', 'need', 'go', 'work', 'ensure', 'employers', 'stick', 'social', 'distancing', 'provisioncovid19']",2020-05-10,0.033333333333333
96355,1258306809074298880,Coronavirus is changing how we say goodbye | NHK WORLD-JAPAN News  #Quarantine #SocialDistancing #StayHome #coronavirus #COVID19 #Lockdown #StateOfEmergency #Tokyo #Japan,"['coronavirus', 'changing', 'say', 'goodbye', 'nhk', 'worldjapan', 'news', 'quarantine', 'socialdistancing', 'stayhome', 'coronavirus', 'covid19', 'lockdown', 'stateofemergency', 'tokyo', 'japan']",2020-05-07,0.0
138196,1260446060801142789,"The overall financial and health impact of #Covid19 is unprecedented. However, while we can think of little else, we are also in the middle of a #MentalHealth crisis.
#MentalhealthduringCovid19 #SocialDistancing #MentalHealthAwareness #mehelpindia #mehelp","['overall', 'financial', 'health', 'impact', 'covid19', 'unprecedented', 'however', 'think', 'little', 'else', 'also', 'middle', 'mentalhealth', 'crisis', 'mentalhealthduringcovid19', 'socialdistancing', 'mentalhealthawareness', 'mehelpindia', 'mehelp']",2020-05-13,0.082499999999999
141932,1260692219759132672,@CrazyNormie @HenMazzig The person complaining about this seems to have forgotten about the Coronavirus pandemic. Many people are in hospital now and can't have visitors because of the social distancing restrictions.,"['person', 'complaining', 'seems', 'forgotten', 'coronavirus', 'pandemic', 'many', 'people', 'hospital', 'cant', 'visitors', 'social', 'distancing', 'restrictions']",2020-05-13,0.266666666666666
328848,1249127350450761729,The practice of social distancing and staying inside the house has caused countries like China to experience a spike in divorce filings. The same rise is expected in the United States after the Coronavirus pandemic ends!,"['practice', 'social', 'distancing', 'staying', 'inside', 'house', 'caused', 'countries', 'like', 'china', 'experience', 'spike', 'divorce', 'filings', 'rise', 'expected', 'united', 'states', 'coronavirus', 'pandemic', 'ends']",2020-04-12,-0.030555555555555003
297369,1246286829621366784,"Get a #mask on  now!

#COVID19 #WashYourHands   #facemask  #Covid_19 #WearAMask #CoronavirusLockdown #stayhomechallenge #StayHealthy #CoronaCrisis #PPEshortage #FightCOVID19 #CoronavirusPandemic #COVID #SocialDistancing #antivirus","['get', 'mask', 'covid19', 'washyourhands', 'facemask', 'covid_19', 'wearamask', 'coronaviruslockdown', 'stayhomechallenge', 'stayhealthy', 'coronacrisis', 'ppeshortage', 'fightcovid19', 'coronaviruspandemic', 'covid', 'socialdistancing', 'antivirus']",2020-04-04,0.0
210688,1241627986681573376,"U.S. elections have been upended by the coronavirus pandemic. At least 13 states have postponed voting and more delays are possible as health officials warn that social distancing and other measures to contain the virus might be in place for weeks.
 via W…","['us', 'elections', 'upended', 'coronavirus', 'pandemic', 'least', '13', 'states', 'postponed', 'voting', 'delays', 'possible', 'health', 'officials', 'warn', 'social', 'distancing', 'measures', 'contain', 'virus', 'might', 'place', 'weeks', 'via', 'w']",2020-03-22,0.021666666666666
115819,1257871251336572931,Coronavirus: No social distancing for a tactile Trump desperate for his Churchillian moment | US News,"['coronavirus', 'social', 'distancing', 'tactile', 'trump', 'desperate', 'churchillian', 'moment', 'us', 'news']",2020-05-06,-0.308333333333333
291545,1245909174694879233,"@weirdmedicine I know a lot of people who are downplaying Covid-19 by comparing the relatively low number of deaths to that of the common flu. How much higher do you think the deaths would be without social distancing, isolation, etc.?","['know', 'lot', 'people', 'downplaying', 'covid19', 'comparing', 'relatively', 'low', 'number', 'deaths', 'common', 'flu', 'much', 'higher', 'think', 'deaths', 'would', 'without', 'social', 'distancing', 'isolation', 'etc']",2020-04-03,-0.0041666666666660005
6815,1250093148635664384,"@Stanford U: USA🇱🇷 AMERICANS!! ~ GET READY FOR A CALIFORNIA LIFESTYLE CHANGES TO CONTINUE : RE OPENING AFTER THE PANDEMIC : 
✔️MASKS + 
✔️TELE COMMUTING / WORK AT HOME + 
✔️ SOCIAL DISTANCE (Work and; Resturants and; Schools and; Shopping Mall and; Concerts...)‼️","['u', 'usa', 'americans', 'get', 'ready', 'california', 'lifestyle', 'changes', 'continue', 'opening', 'pandemic', 'masks', 'tele', 'commuting', 'work', 'home', 'social', 'distance', 'work', 'resturants', 'schools', 'shopping', 'mall', 'concerts']",2020-04-14,0.116666666666666
212172,1241698764903059461,"A simple visual explanation of the power of #SocialDistancing 
#COVID19","['simple', 'visual', 'explanation', 'power', 'socialdistancing', 'covid19']",2020-03-22,0.0
50151,1254508962394763264,The Recency has the best social distancing...,"['recency', 'best', 'social', 'distancing']",2020-04-26,0.516666666666666
210027,1241580070164029440,"In support of our nation against the *#stayhome* *#consultonvideocall* *#avoidelectiveoperations*
*#protectyourcommunity* from
 *#covid19* @narendramodi *#stopelectivesurgeries*
 *#avoidcrowding* *#sanitizehands* *#avoidtravel* *#avoid_public_gatherings*
*#socialdistancing","['support', 'nation', 'stayhome', 'consultonvideocall', 'avoidelectiveoperations', 'protectyourcommunity', 'covid19', 'stopelectivesurgeries', 'avoidcrowding', 'sanitizehands', 'avoidtravel', 'avoid_public_gatherings', 'socialdistancing']",2020-03-22,0.0
208746,1240757810025181184,Transit is considered an essential service. Extra cleaning is being done and social distancing #COVID19 @SanDiegoCounty,"['transit', 'considered', 'essential', 'service', 'extra', 'cleaning', 'done', 'social', 'distancing', 'covid19']",2020-03-19,0.011111111111111
21013,1251745093477859334,"“It’s really important to recognize, and to help teens understand, the reason they’re having to do this.” Here's how. #SocialDistancing","['really', 'important', 'recognize', 'help', 'teens', 'understand', 'reason', 'theyre', 'heres', 'socialdistancing']",2020-04-19,0.4
