,id,full_text,tokens,date,sentiment
761006,1261220085823188992,"In the days when most people were under lockdown, grocery shopping as a healthcare worker at priority times was a breeze because there were so few people. Now that more people are out, my anxiety levels are also ramping up because people. Not fear of Coronavirus, just people.","['days', 'people', 'lockdown', 'grocery', 'shopping', 'healthcare', 'worker', 'priority', 'times', 'breeze', 'people', 'people', 'anxiety', 'levels', 'also', 'ramping', 'people', 'fear', 'coronavirus', 'people']",2020-05-15,0.266666666666666
1530665,1249177636926099461,"US coronavirus deaths top 20,000 with billions in Easter lockdown","['us', 'coronavirus', 'deaths', 'top', '20000', 'billions', 'easter', 'lockdown']",2020-04-12,0.5
973186,1234359705411051521,"Quarantine on cruise ship resulted in more #coronavirus patients: ""The infection rate onboard the vessel was about four times higher than what can be seen on land in the worst infected areas of China""","['quarantine', 'cruise', 'ship', 'resulted', 'coronavirus', 'patients', 'infection', 'rate', 'onboard', 'vessel', 'four', 'times', 'higher', 'seen', 'land', 'worst', 'infected', 'areas', 'china']",2020-03-02,-0.08333333333333301
598201,1259154846923579394,they are out here doing the conga and then they go back home to a lockdown,"['conga', 'go', 'back', 'home', 'lockdown']",2020-05-09,0.0
213735,1254009929159127040,Free #COVID19 article to peek  at what future of work might be. Flexible workforce is a summary word. #WorkFromHome,"['free', 'covid19', 'article', 'peek', 'future', 'work', 'might', 'flexible', 'workforce', 'summary', 'word', 'workfromhome']",2020-04-25,0.2
1113595,1241630212887965697,I think Maharashtra needs complete lockdown now.,"['think', 'maharashtra', 'needs', 'complete', 'lockdown']",2020-03-22,0.1
566391,1257613405847986176,"Please send christians people need help

(COVID-19) The Coronavirus (COVID-19) all pakistan is also lockdown they all so people have nothing here christians people need help","['please', 'send', 'christians', 'people', 'need', 'help', 'covid19', 'coronavirus', 'covid19', 'pakistan', 'also', 'lockdown', 'people', 'nothing', 'christians', 'people', 'need', 'help']",2020-05-05,0.0
247396,1254470378690351104,Oh yes...👊👊  #coronavirus #COVID19 #StayHome #WorkingFromHome #WorkFromHome #SocialDistancing #ChinaVirus #WuhanVirus #ChineseVirus #WuhanCoronaVirus #Hydrochloroquine,"['oh', 'yes', 'coronavirus', 'covid19', 'stayhome', 'workingfromhome', 'workfromhome', 'socialdistancing', 'chinavirus', 'wuhanvirus', 'chinesevirus', 'wuhancoronavirus', 'hydrochloroquine']",2020-04-26,0.0
1394925,1245412908839899137,"Florida Gov. Ron DeSantis announces stay-at-home order; U.S. coronavirus death toll surpasses 4,000. ⁦@GovRonDeSantis⁩ - It’s about time. Don’t listen to Trump for direction.","['florida', 'gov', 'ron', 'desantis', 'announces', 'stayathome', 'order', 'us', 'coronavirus', 'death', 'toll', 'surpasses', '4000', 'time', 'dont', 'listen', 'trump', 'direction']",2020-04-01,0.0
192246,1252973612157431809,Aligarh vegetable vendors throw stones at police on #lockdown duty,"['aligarh', 'vegetable', 'vendors', 'throw', 'stones', 'police', 'lockdown', 'duty']",2020-04-22,0.0
646977,1259627757899841539,"Vice President Pence, Dr. Fauci and 2 other coronavirus task force members self isolate after aide tests positive","['vice', 'president', 'pence', 'dr', 'fauci', '2', 'coronavirus', 'task', 'force', 'members', 'self', 'isolate', 'aide', 'tests', 'positive']",2020-05-10,0.051136363636363
1427273,1246714654451216391,"@VviewSsonicMair If she will isolate herself yes she can not be, but noone has the freedom to wander out by carrying the covid19.","['isolate', 'yes', 'noone', 'freedom', 'wander', 'carrying', 'covid19']",2020-04-05,0.0
910128,1227320572637569026,"Be aware #1: Authorities in Wuhan city have started going door to door checking temperatures, and rounding up suspected coronavirus patients for forcible quarantine. (Another Coronavirus patrol video in comment following)","['aware', '1', 'authorities', 'wuhan', 'city', 'started', 'going', 'door', 'door', 'checking', 'temperatures', 'rounding', 'suspected', 'coronavirus', 'patients', 'forcible', 'quarantine', 'another', 'coronavirus', 'patrol', 'video', 'comment', 'following']",2020-02-11,0.25
1312907,1244396360629211136,St Mirren: Break-in at stadium amid coronavirus lockdown,"['st', 'mirren', 'breakin', 'stadium', 'amid', 'coronavirus', 'lockdown']",2020-03-29,0.0
1366866,1245641162855047168,"@asadowaisi why don't you startup an isolating unit in ur hospitals where u n ur family r representing that area from last 20 yrs,
I don't understand why only Muslims r positive of covid🤔🤔
Atleast u can help out ur covid positive muslims.
@BJP4Telangana 
@BJP4India 
@blsanthosh","['dont', 'startup', 'isolating', 'unit', 'ur', 'hospitals', 'u', 'n', 'ur', 'family', 'r', 'representing', 'area', 'last', '20', 'yrs', 'dont', 'understand', 'muslims', 'r', 'positive', 'covid', 'atleast', 'u', 'help', 'ur', 'covid', 'positive', 'muslims']",2020-04-02,0.11363636363636301
220030,1254110842460745737,The latest #JeffApproved!  Thanks to @RNS #covid19 #stayhomesavelives,"['latest', 'jeffapproved', 'thanks', 'covid19', 'stayhomesavelives']",2020-04-25,0.41250000000000003
1473290,1247476737648123911,"As countries around the world try to slow the spread of Covid-19 with lockdowns, quarantines and stay-at-home orders, forcing most...","['countries', 'around', 'world', 'try', 'slow', 'spread', 'covid19', 'lockdowns', 'quarantines', 'stayathome', 'orders', 'forcing']",2020-04-07,0.099999999999999
974669,1234496477449347072,"In Wuhan, China, what the quarantined life looks like? Those picture what I got from internet. I think it's worth being shared.","['wuhan', 'china', 'quarantined', 'life', 'looks', 'like', 'picture', 'got', 'internet', 'think', 'worth', 'shared']",2020-03-02,0.30000000000000004
96677,1251715321112793089,"People going to beaches during a Pandemic makes for a Questionable  Survivor in a Horror Movie. Unfortunately its what concerns me today my People.

#StayatHome #COVIDIOTS #COVID19 #OneWorldTogetherAtHome","['people', 'going', 'beaches', 'pandemic', 'makes', 'questionable', 'survivor', 'horror', 'movie', 'unfortunately', 'concerns', 'today', 'people', 'stayathome', 'covidiots', 'covid19', 'oneworldtogetherathome']",2020-04-19,-0.5
1535405,1248154217891737601,"Maybe it’s a bit strange, but I’m loving lockdown. Still can go out to exercise and get so much more work done!
#COVID19 #cornoravirusuk #coronavirus","['maybe', 'bit', 'strange', 'im', 'loving', 'lockdown', 'still', 'go', 'exercise', 'get', 'much', 'work', 'done', 'covid19', 'cornoravirusuk', 'coronavirus']",2020-04-09,0.39166666666666605
1265425,1243167726383665159,"Haryana Lockdown FAQ’s 9️⃣
Revised 26-Mar

State and; District COVID-19 ✳️
☎️ Helpline Numbers attached :","['haryana', 'lockdown', 'faqs', '9', 'revised', '26mar', 'state', 'district', 'covid19', 'helpline', 'numbers', 'attached']",2020-03-26,0.0
916992,1229143443953287168,Coronavirus cruise ship passengers #head to #California military base for quarantine - Feb 16 @ 3:39 PM ET,"['coronavirus', 'cruise', 'ship', 'passengers', 'head', 'california', 'military', 'base', 'quarantine', 'feb', '16', '339', 'pm', 'et']",2020-02-16,-0.45
101551,1251785992392118274,"Almost 250,000 people fled London ahead of coronavirus lockdown","['almost', '250000', 'people', 'fled', 'london', 'ahead', 'coronavirus', 'lockdown']",2020-04-19,0.0
965091,1232860516223082497,"@idesignecourses @DrDenaGrayson Well, I thought that it had already been established that #Covid19 was airborne? 
I was thinking that maybe the containment or quarantine had been breached at some point? 
Speculation.","['well', 'thought', 'already', 'established', 'covid19', 'airborne', 'thinking', 'maybe', 'containment', 'quarantine', 'breached', 'point', 'speculation']",2020-02-27,0.0
1453865,1246050837790691328,"MAR24-APR14 - 21 DAYS(FIRST LOCKDOWn
APRIL15- APRIL19 - RELAX FROM LOCKDOWN.
APR20 - MAY 18 - 28DAYS(SECOND LOCKDOWN)
*INCASE,Covid19 patient ratio is Zero*
Withdraw the LOCKDOWN.
Otherwise,
May19 - May 24 - Relax from LOCKDOWN.
May 25 - June 10 - 15 days (FINAL LOCKDOWN).","['mar24apr14', '21', 'daysfirst', 'lockdown', 'april15', 'april19', 'relax', 'lockdown', 'apr20', 'may', '18', '28dayssecond', 'lockdown', 'incasecovid19', 'patient', 'ratio', 'zero', 'withdraw', 'lockdown', 'otherwise', 'may19', 'may', '24', 'relax', 'lockdown', 'may', '25', 'june', '10', '15', 'days', 'final', 'lockdown']",2020-04-03,0.0
1650592,1250336381131304960,#Thrissur #Pooram cancelled first time in 58 years amid COVID-19 lockdown,"['thrissur', 'pooram', 'cancelled', 'first', 'time', '58', 'years', 'amid', 'covid19', 'lockdown']",2020-04-15,0.25
610995,1258726159543664643,Coronavirus lockdown: UK 'should not expect big changes' #coronavirusdeutschland #CoronaVirusChallenge #COVID2019de,"['coronavirus', 'lockdown', 'uk', 'expect', 'big', 'changes', 'coronavirusdeutschland', 'coronaviruschallenge', 'covid2019de']",2020-05-08,0.0
97685,1251733957865062401,"@MoHFW_INDIA @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @PIBHomeAffairs @MIB_India @COVIDNewsByMIB @mygovindia What will be on 3rd May'20. Need quality Quarantine wards,Hospitals/ shelter area where Covid19 patients can be shifted instead of locking entire area.
Looks Goverment is not having proper isolation/Shifting of Covid 19 Patients.rethink by all concern..Goverment must think.","['3rd', 'may20', 'need', 'quality', 'quarantine', 'wardshospitals', 'shelter', 'area', 'covid19', 'patients', 'shifted', 'instead', 'locking', 'entire', 'area', 'looks', 'goverment', 'proper', 'isolationshifting', 'covid', '19', 'patientsrethink', 'concerngoverment', 'must', 'think']",2020-04-19,0.0
451577,1255090891766796289,"Helping bereaved young people to reach out for support from friends, family and; school during the #Covid19 lockdown @CBNtweets postcards can be completed online and sent off to start the conversation","['helping', 'bereaved', 'young', 'people', 'reach', 'support', 'friends', 'family', 'school', 'covid19', 'lockdown', 'postcards', 'completed', 'online', 'sent', 'start', 'conversation']",2020-04-28,0.1
1143433,1242095964728340483,"Nepal goes under lockdown for a week starting 6am Tuesday, amid concerns over the spread of Covid-19

  via @kathmandupost","['nepal', 'goes', 'lockdown', 'week', 'starting', '6am', 'tuesday', 'amid', 'concerns', 'spread', 'covid19', 'via']",2020-03-23,0.0
1113096,1241623254168715264,"New story on NPR: Despite Lockdown, Italy's Coronavirus Cases Continue Dramatic Climb","['new', 'story', 'npr', 'despite', 'lockdown', 'italys', 'coronavirus', 'cases', 'continue', 'dramatic', 'climb']",2020-03-22,-0.148484848484848
494806,1258329599534002176,"Food material, worth Rs 1.20 lakh sent by the #Nepalese government and cash has been distributed to Nepalese people currently stranded in Ranchi due to the #lockdown of #coronavirus.
#Nepal #migrants  #MigrantWorker","['food', 'material', 'worth', 'rs', '120', 'lakh', 'sent', 'nepalese', 'government', 'cash', 'distributed', 'nepalese', 'people', 'currently', 'stranded', 'ranchi', 'due', 'lockdown', 'coronavirus', 'nepal', 'migrants', 'migrantworker']",2020-05-07,0.058333333333333
938968,1229640446508437504,14 Americans test positive for coronavirus after evacuation from quarantined cruise ship.,"['14', 'americans', 'test', 'positive', 'coronavirus', 'evacuation', 'quarantined', 'cruise', 'ship']",2020-02-18,0.22727272727272702
82588,1251450407924183041,"@Owen_Riches It is bizarre. Why would they even to do that? 
Tens of thousands of people are dying even with our own #lockdown in Europe.I hope none of them catch and spread the #coronavirus to their loved ones
#America this is not about rights, this is about life or death. 
Seriously!","['bizarre', 'would', 'even', 'tens', 'thousands', 'people', 'dying', 'even', 'lockdown', 'europei', 'hope', 'none', 'catch', 'spread', 'coronavirus', 'loved', 'ones', 'america', 'rights', 'life', 'death', 'seriously']",2020-04-18,0.320833333333333
232949,1254312845099048961,@MoHFW_INDIA as we all know past one month we succeeded at most to stop spreading infection of covid-19 very effectively but it would necessarily thing to extend lockdown for 15 days if it is possible to extend to chain brake of covid-19.,"['know', 'past', 'one', 'month', 'succeeded', 'stop', 'spreading', 'infection', 'covid19', 'effectively', 'would', 'necessarily', 'thing', 'extend', 'lockdown', '15', 'days', 'possible', 'extend', 'chain', 'brake', 'covid19']",2020-04-26,0.20600000000000002
942797,1231165016973307904,"Second Coronavirus Death Sparks Fears, Lockdown In Italian Towns","['second', 'coronavirus', 'death', 'sparks', 'fears', 'lockdown', 'italian', 'towns']",2020-02-22,0.0
120016,1252045590470340608,'Liberate Colorado:' Large crowds gather at State Capitol to protest COVID-19 stay-at-home order,"['liberate', 'colorado', 'large', 'crowds', 'gather', 'state', 'capitol', 'protest', 'covid19', 'stayathome', 'order']",2020-04-20,0.21428571428571402
1044147,1238799510542987264,@JuliaHB1 As a coach driver I've seen that a lot of jobs have been cancelled due to the coronavirus scare rather than people actually having the virus. I'm self isolating myself at home because I haven't got work,"['coach', 'driver', 'ive', 'seen', 'lot', 'jobs', 'cancelled', 'due', 'coronavirus', 'scare', 'rather', 'people', 'actually', 'virus', 'im', 'self', 'isolating', 'home', 'havent', 'got', 'work']",2020-03-14,-0.0625
27093,1249989553403944961,Remote-working checklist: 10 top challenges you'll face during the giant work-from-home experiment  via @ZDNet and; @daphneleprince #remotework #coronavirus #covid19 #lockdown,"['remoteworking', 'checklist', '10', 'top', 'challenges', 'youll', 'face', 'giant', 'workfromhome', 'experiment', 'via', 'remotework', 'coronavirus', 'covid19', 'lockdown']",2020-04-14,0.25
1294719,1243685416756113408,"My son and I created our Tiktok dance due to the self isolate and family good time together to fight this Pandemic!
Hope you and family have a wonderful time as well.
Stay safe be happy 😃","['son', 'created', 'tiktok', 'dance', 'due', 'self', 'isolate', 'family', 'good', 'time', 'together', 'fight', 'pandemic', 'hope', 'family', 'wonderful', 'time', 'well', 'stay', 'safe', 'happy']",2020-03-27,0.61
474672,1257947961486479360,The government is being warned that businesses will need up to three weeks to resume activity once the coronavirus lockdown is eased.,"['government', 'warned', 'businesses', 'need', 'three', 'weeks', 'resume', 'activity', 'coronavirus', 'lockdown', 'eased']",2020-05-06,0.0
5130,1249716168660643846,"@nytimes @ruthmaclean In related news, it is simply LUDICROUS and, above all, UNACCEPTABLE that our troops do not have IMMEDIATE ACCESS to coronavirus testing. What better way to ISOLATE and expeditiously ERADICATE the virus amongst our beloved Armed Services? 

Next, every U.S. CITIZEN.","['related', 'news', 'simply', 'ludicrous', 'unacceptable', 'troops', 'immediate', 'access', 'coronavirus', 'testing', 'better', 'way', 'isolate', 'expeditiously', 'eradicate', 'virus', 'amongst', 'beloved', 'armed', 'services', 'next', 'every', 'us', 'citizen']",2020-04-13,0.199999999999999
886621,1225560220417581061,Second child under Riverside County coronavirus quarantine gets fever,"['second', 'child', 'riverside', 'county', 'coronavirus', 'quarantine', 'gets', 'fever']",2020-02-06,0.0
1124664,1241800215335776256,"You should only send your child to school on Monday if your work is critical to COVID-19 response.

If you are able to keep your child at home, you should.

#StayHomeSaveLives","['send', 'child', 'school', 'monday', 'work', 'critical', 'covid19', 'response', 'able', 'keep', 'child', 'home', 'stayhomesavelives']",2020-03-22,0.16666666666666602
768582,1261309018754048001,"Japan has reported 16,120 cases of the coronavirus, not counting infections on a cruise ship that was quarantined in Yokohama port, and 697 deaths, according to public broadcaster NHK.

#COVID19UNTV
#UNTVNewsAndRescue
#Japan

3/3","['japan', 'reported', '16120', 'cases', 'coronavirus', 'counting', 'infections', 'cruise', 'ship', 'quarantined', 'yokohama', 'port', '697', 'deaths', 'according', 'public', 'broadcaster', 'nhk', 'covid19untv', 'untvnewsandrescue', 'japan', '33']",2020-05-15,0.0
1440622,1246909566543114254,"With how little the #Queen's lips moved while she was speaking in her address to the nation, is she learning how to be a ventriloquist in this time of #coronavirus lockdown?","['little', 'queens', 'lips', 'moved', 'speaking', 'address', 'nation', 'learning', 'ventriloquist', 'time', 'coronavirus', 'lockdown']",2020-04-05,-0.1875
1291084,1243608752764456961,"Our officers now have enhanced powers to ensure we all comply with legislation designed to stop the spread of #coronavirus. We will engage, explain, encourage, and; enforce if necessary.

Info ➡️  
Do not call 999 or 101 for #COVID19 info #StayHomeSaveLives","['officers', 'enhanced', 'powers', 'ensure', 'comply', 'legislation', 'designed', 'stop', 'spread', 'coronavirus', 'engage', 'explain', 'encourage', 'enforce', 'necessary', 'info', 'call', '999', '101', 'covid19', 'info', 'stayhomesavelives']",2020-03-27,0.0
1412524,1246447475109609476,Staying in and smashed my way through a whole family sized bag of chocolate peanuts. I’m going to be the size of a house when this lockdown ends #covid19 #chocolate #peanuts,"['staying', 'smashed', 'way', 'whole', 'family', 'sized', 'bag', 'chocolate', 'peanuts', 'im', 'going', 'size', 'house', 'lockdown', 'ends', 'covid19', 'chocolate', 'peanuts']",2020-04-04,0.2
211600,1253986311058456577,Coronavirus: Band;Q reopens stores closed amid lockdown @citizen_tammy,"['coronavirus', 'bandq', 'reopens', 'stores', 'closed', 'amid', 'lockdown']",2020-04-25,-0.1
1146374,1242153087088726016,"No coronavirus case in NE, Six NE states declare lockdown -","['coronavirus', 'case', 'ne', 'six', 'ne', 'states', 'declare', 'lockdown']",2020-03-23,0.0
540800,1256893649746419712,Coronavirus updates: California protests lockdown restrictions – Business Insider  #UK #TodayUK #WeekUK,"['coronavirus', 'updates', 'california', 'protests', 'lockdown', 'restrictions', 'business', 'insider', 'uk', 'todayuk', 'weekuk']",2020-05-03,0.0
1467336,1247403932059607041,"#BRITS
Ready to serve you at world-class level with your diagnostic imaging screening needs.

Monday - Friday | 08:00 – 16:30
Visit 
087 055 0587 (Option 5)

#Mammography 
#XRays 
#MRI
#CTscan
#BoneDensity
#Sonar
#Lockdown
#COVID19","['brits', 'ready', 'serve', 'worldclass', 'level', 'diagnostic', 'imaging', 'screening', 'needs', 'monday', 'friday', '0800', '1630', 'visit', '087', '055', '0587', 'option', '5', 'mammography', 'xrays', 'mri', 'ctscan', 'bonedensity', 'sonar', 'lockdown', 'covid19']",2020-04-07,0.2
860173,1222035548442771459,"When China sealed off the city of 11 million at 
the epicentre of the deadly coronavirus, @AFP’s @LeoRamirezAFP, @hectorretamal and @SebRicciAFP went in to document the unprecedented quarantine effort. 

Here are some of their top photos and videos:","['china', 'sealed', 'city', '11', 'million', 'epicentre', 'deadly', 'coronavirus', 'went', 'document', 'unprecedented', 'quarantine', 'effort', 'top', 'photos', 'videos']",2020-01-28,0.30000000000000004
1291108,1243609105727619076,Condom shortage looms after coronavirus lockdown shuts world's top producer @SadieLune @HSugarCookie @PFFBerlin @Pornhub @paulchowdhry @nachosarah @SarahKSilverman @aparnapkin @ginayashere @JonathanPieNews,"['condom', 'shortage', 'looms', 'coronavirus', 'lockdown', 'shuts', 'worlds', 'top', 'producer']",2020-03-27,0.5
450290,1255078086812618752,UK Retail Readies For Coronavirus Lockdown Easing With New Guidance,"['uk', 'retail', 'readies', 'coronavirus', 'lockdown', 'easing', 'new', 'guidance']",2020-04-28,0.13636363636363602
441371,1254994850748891136,"@Engaugustine @PollardPollar @MinofHealthUG Nooo, that's how it is. Apart from the general public that it's no longer able to conduct normal business, the rest of the members working on COVID-19 are actually making money, what do you think will happen to the billions budgeted for relief food if lockdown is lifted? Think bg","['nooo', 'thats', 'apart', 'general', 'public', 'longer', 'able', 'conduct', 'normal', 'business', 'rest', 'members', 'working', 'covid19', 'actually', 'making', 'money', 'think', 'happen', 'billions', 'budgeted', 'relief', 'food', 'lockdown', 'lifted', 'think', 'bg']",2020-04-28,0.14
1343432,1244542049594028033,"South Africa enters lockdown as known covid-19 cases surpass.. 
Washingtonpost - News - Noticias - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica&gt;","['south', 'africa', 'enters', 'lockdown', 'known', 'covid19', 'cases', 'surpass', 'washingtonpost', 'news', 'noticias', 'bitcoin', 'cryptocurrency', 'forex']",2020-03-30,0.0
950903,1231645813207633921,"Update (1145ET): Italian authorities have confirmed a third coronavirus-linked death in northern Italy. Officials confirmed that 50,000 remain under lockdown across 12 villages in the north.","['update', '1145et', 'italian', 'authorities', 'confirmed', 'third', 'coronaviruslinked', 'death', 'northern', 'italy', 'officials', 'confirmed', '50000', 'remain', 'lockdown', 'across', '12', 'villages', 'north']",2020-02-23,0.2
1161251,1241345017035272202,"13 positive Corona Case in #Punjab

Very Sad 😢 
#StayHomeStaySafe
#StaySafeStayHome
#CoronaChainScare #WarAgainstVirus #CoronavirusPandemic #lockdown","['13', 'positive', 'corona', 'case', 'punjab', 'sad', 'stayhomestaysafe', 'staysafestayhome', 'coronachainscare', 'waragainstvirus', 'coronaviruspandemic', 'lockdown']",2020-03-21,-0.211363636363636
1118779,1241707874159476737,"@Surindernath1 @JaganNKaushik @purushueme @RakeshA12572734 @muralydoctrack1 @nutan_jyot @johnygorkha @Sudhakar2810 @nparama1951 @drvinaypuri @ind_rajat92 @gouranga1964 @raghu500000 @jyotsnadevi33 @rajbir2728 @singhsantosh98 @JyoitaS @SGauni @kailashkaushik8 @_ankahi @vgambala2 @VSampathkumar14 @INDIA00541401 @SUBRATSMSM @Sunsin11 @surewrap @sn_ojha @vel_jaya @ChakdeIndia11 @sureshraoayala1 @ragiing_bull @Krishna333110 @vera_anz @PremlataAsopa @chittisarma18 @borana_borana @wetwokrishna @debduttakolkata @sbhats @DebashishHiTs @RaiBahadur13 @pkban @MODIJI_helpus @dayonesh @BJP4India @AmitShah @WIONews #Coronavirus Pandemic Updates: Delhi, Mumbai, Bengaluru in List of 75 Districts Shutdown as All of Urban India Goes Under Lockdown

The districts where lockdown was announced are from states that include Uttar Pradesh, Maharashtra, Punjab, Karnataka, Tamil Nadu and Kerala.","['coronavirus', 'pandemic', 'updates', 'delhi', 'mumbai', 'bengaluru', 'list', '75', 'districts', 'shutdown', 'urban', 'india', 'goes', 'lockdown', 'districts', 'lockdown', 'announced', 'states', 'include', 'uttar', 'pradesh', 'maharashtra', 'punjab', 'karnataka', 'tamil', 'nadu', 'kerala']",2020-03-22,0.0
768744,1261310953209151490,Hard to argue with this #COVID19 #lockdown,"['hard', 'argue', 'covid19', 'lockdown']",2020-05-15,-0.291666666666666
761105,1261221087230275584,"#Quarantine is time for movies and series. If you haven’t wanted #ChernobylHBO you should! Spoiler: What really happened in #Chernobyl 
#COVID19Pandemic #covid #COVID19 #coronavirus","['quarantine', 'time', 'movies', 'series', 'havent', 'wanted', 'chernobylhbo', 'spoiler', 'really', 'happened', 'chernobyl', 'covid19pandemic', 'covid', 'covid19', 'coronavirus']",2020-05-15,0.2
520112,1257298733135474689,"It's not just the lockdown that's been extended.... the struggle of health workers has been extended too. Let's do our bit to support them and; #donate now -  #COVID19 #SupportHealthWorkers  #LockdownExtension
@gopichand_me @GuruOfficial @hardikpandya7","['lockdown', 'thats', 'extended', 'struggle', 'health', 'workers', 'extended', 'lets', 'bit', 'support', 'donate', 'covid19', 'supporthealthworkers', 'lockdownextension']",2020-05-04,0.0
399382,1255844585726717952,"while they are away from the office. One initiative we have recently begun is highlighting some of our employee’s home workspaces and “furry co-workers.” We hope these pictures we have received last week help brighten your day!

#positivity #workfromhome #stayathome #COVID19","['away', 'office', 'one', 'initiative', 'recently', 'begun', 'highlighting', 'employees', 'home', 'workspaces', 'furry', 'coworkers', 'hope', 'pictures', 'received', 'last', 'week', 'help', 'brighten', 'day', 'positivity', 'workfromhome', 'stayathome', 'covid19']",2020-04-30,0.0
854205,1262096940914937863,"#lockdown is over in #America 
The people have spoken, and; not just Reps.



#coronavirus #COVID__19 #donkeygate #Covid_19 #SundayMorning #MondayMotivation #bbcnews #dailybriefings #TrumpVirus #KAG2020 #DemExit #JoeBidenForPresident2020 #GoJoe #sundayvibes","['lockdown', 'america', 'people', 'spoken', 'reps', 'coronavirus', 'covid__19', 'donkeygate', 'covid_19', 'sundaymorning', 'mondaymotivation', 'bbcnews', 'dailybriefings', 'trumpvirus', 'kag2020', 'demexit', 'joebidenforpresident2020', 'gojoe', 'sundayvibes']",2020-05-17,0.0
