,Date,Smoothed Positive,Smoothed Negative,Smoothed Total,Percentage Positive,Percentage Negative,Average Sentiment,Smoothed Cases,Smoothed New Cases,Cases Ratio,Smoothed Deaths,Smoothed New Deaths,Mobility,Google Trends
14,Feb 08 2020,944.4,551.2,2595.6,0.36384650947757746,0.21235937740792113,0.025195939456199908,37050.6,3025.0,0.9301395978107128,815.6,89.8,129.92308979364194,4
15,Feb 09 2020,954.0,573.4,2516.4,0.3791130185979971,0.22786520426005402,0.05945322793148879,39852.2,2801.6,0.9261487603305785,911.4,95.8,102.82384551031791,4
16,Feb 10 2020,814.8,548.6,2105.8,0.38693133251020984,0.26051856776521987,0.02203133954205581,42018.8,2166.6,0.7733438035408338,991.2,79.8,105.05880925822645,4
17,Feb 11 2020,1047.8,670.2,2658.4,0.39414685525127896,0.2521065302437557,0.009462942002803324,46669.2,4650.4,2.1464045047539924,1104.2,113.0,106.2186558839933,4
18,Feb 12 2020,1245.8,780.0,3313.8,0.3759430261331402,0.2353793228317943,0.025384643174903642,52019.0,5349.8,1.1503956648890419,1227.6,123.4,107.31448689347462,3
19,Feb 13 2020,1224.6,742.6,3465.8,0.3533383345836459,0.2142651047377229,0.041983940096024755,57275.4,5256.4,0.9825414034169501,1358.2,130.6,116.26727551589514,3
20,Feb 14 2020,1176.2,651.2,3346.6,0.35146118448574676,0.19458554951293852,0.03508960273612881,62560.2,5284.8,1.0054029373715851,1489.6,131.4,146.57079475738985,3
21,Feb 15 2020,1270.4,635.8,3529.2,0.35996826476255245,0.18015414258188825,0.028129883556362905,68168.4,5608.2,1.0611943687556766,1639.6,150.0,141.82464584495258,3
22,Feb 16 2020,1234.0,616.8,3515.0,0.3510668563300142,0.17547652916073966,0.0656428758076113,71122.4,2954.0,0.5267287186619592,1767.0,127.4,112.99643892916899,3
23,Feb 17 2020,1274.2,645.4,3510.6,0.3629578989346551,0.18384321768358686,0.06388689343154196,72871.0,1748.6,0.5919431279620853,1887.0,120.0,117.11912994980479,3
24,Feb 18 2020,1272.2,675.2,3427.0,0.3712284797198716,0.19702363583309018,0.037844768922254336,74303.2,1432.2,0.8190552441953564,2003.4,116.4,110.81394032348021,3
25,Feb 19 2020,1200.4,669.8,3346.2,0.35873528181220493,0.20016735401350785,0.02304633229726133,75424.4,1121.2,0.7828515570451055,2099.8,96.4,111.87589514779698,3
26,Feb 20 2020,1081.2,634.8,3123.6,0.346139070303496,0.20322704571648098,0.002938061253461656,76490.8,1066.4,0.9511237959329291,2218.0,118.2,116.79218070273285,3
